content,fake,processed_text,stemmer,sentiment_score,emotions,emotion_2
trey gowdy said coronavirus shutdowns were suspicious and overblown ,1,"['trey', 'gowdy', 'said', 'coronavirus', 'shutdowns', 'suspicious', 'overblown']","['trey', 'gowdi', 'said', 'coronaviru', 'shutdown', 'suspici', 'overblown']",0.0,"{'fear': 0.0, 'anger': 0.3333333333333333, 'anticip': 0.0, 'trust': 0.0, 'surprise': 0.0, 'positive': 0.0, 'negative': 0.3333333333333333, 'sadness': 0.0, 'disgust': 0.0, 'joy': 0.0, 'anticipation': 0.3333333333333333}",curiosity
 nearly half of missouri counties have not reported positive covid 19 cases ,1,"['nearly', 'half', 'missouri', 'counties', 'reported', 'positive', 'covid', '19', 'cases']","['nearli', 'half', 'missouri', 'counti', 'report', 'posit', 'covid', '19', 'case']",0.0,"{'fear': 0.0, 'anger': 0.0, 'anticip': 0.0, 'trust': 0.0, 'surprise': 0.0, 'positive': 0.0, 'negative': 0.0, 'sadness': 0.0, 'disgust': 0.0, 'joy': 0.0}",neutral
i am a board certified internist with sub specialist training in hematology and oncology i am a yale university graduate i am asking for you to sign a petition to promote early usage of hydroxychloroquine and zinc with azithromycin to cure covid 19 ,1,"['board', 'certified', 'internist', 'sub', 'specialist', 'training', 'hematology', 'oncology', 'yale', 'university', 'graduate', 'asking', 'sign', 'petition', 'promote', 'early', 'usage', 'hydroxychloroquine', 'zinc', 'azithromycin', 'cure', 'covid', '19']","['board', 'certifi', 'internist', 'sub', 'specialist', 'train', 'hematolog', 'oncolog', 'yale', 'univers', 'graduat', 'ask', 'sign', 'petit', 'promot', 'earli', 'usag', 'hydroxychloroquin', 'zinc', 'azithromycin', 'cure', 'covid', '19']",0.0,"{'fear': 0.0, 'anger': 0.0, 'anticip': 0.0, 'trust': 0.25, 'surprise': 0.0, 'positive': 0.25, 'negative': 0.0, 'sadness': 0.0, 'disgust': 0.0, 'joy': 0.0, 'anticipation': 0.5}",approval
there is a cure for covid 19 the china virus it s called hydroxychloroquine and zinc in combination with either azithromycin or doxycycline,1,"['cure', 'covid', '19', 'china', 'virus', 'called', 'hydroxychloroquine', 'zinc', 'combination', 'either', 'azithromycin', 'doxycycline']","['cure', 'covid', '19', 'china', 'viru', 'call', 'hydroxychloroquin', 'zinc', 'combin', 'either', 'azithromycin', 'doxycyclin']",0.0,"{'fear': 0.0, 'anger': 0.0, 'anticip': 0.0, 'trust': 0.0, 'surprise': 0.0, 'positive': 0.0, 'negative': 1.0, 'sadness': 0.0, 'disgust': 0.0, 'joy': 0.0}",neutral
 one physician from texas says we have a cure to covid 19 it s hydroxychloroquine azithromycin and zinc trumpwasright,1,"['one', 'physician', 'texas', 'says', 'cure', 'covid', '19', 'hydroxychloroquine', 'azithromycin', 'zinc', 'trumpwasright']","['one', 'physician', 'texa', 'say', 'cure', 'covid', '19', 'hydroxychloroquin', 'azithromycin', 'zinc', 'trumpwasright']",0.0,"{'fear': 0.0, 'anger': 0.0, 'anticip': 0.0, 'trust': 0.5, 'surprise': 0.0, 'positive': 0.5, 'negative': 0.0, 'sadness': 0.0, 'disgust': 0.0, 'joy': 0.0}",neutral
people of color may be immune to the coronavirus because of melanin blackmentravels ,1,"['people', 'color', 'may', 'immune', 'coronavirus', 'melanin', 'blackmentravels']","['peopl', 'color', 'may', 'immun', 'coronaviru', 'melanin', 'blackmentravel']",0.0,"{'fear': 0.0, 'anger': 0.0, 'anticip': 0.0, 'trust': 0.0, 'surprise': 0.0, 'positive': 0.0, 'negative': 0.0, 'sadness': 0.0, 'disgust': 0.0, 'joy': 0.0}",neutral
 the people s house is primarily your own house after that it is your state legislature then congress wisconsin legislature takes gov evers to court g8m,1,"['people', 'house', 'primarily', 'house', 'state', 'legislature', 'congress', 'wisconsin', 'legislature', 'takes', 'gov', 'evers', 'court', 'g8m']","['peopl', 'hous', 'primarili', 'hous', 'state', 'legislatur', 'congress', 'wisconsin', 'legislatur', 'take', 'gov', 'ever', 'court', 'g8m']",0.0,"{'fear': 0.14285714285714285, 'anger': 0.14285714285714285, 'anticip': 0.0, 'trust': 0.42857142857142855, 'surprise': 0.0, 'positive': 0.0, 'negative': 0.0, 'sadness': 0.0, 'disgust': 0.14285714285714285, 'joy': 0.0, 'anticipation': 0.14285714285714285}",neutral
trump announce name of vaccine to cure corona virus in three hours thumbs up to the scientist in the united states of america as they finally found vaccine to cure corona virus the president of the united states of america will officially make the ,1,"['trump', 'announce', 'name', 'vaccine', 'cure', 'corona', 'virus', 'three', 'hours', 'thumbs', 'scientist', 'united', 'states', 'america', 'finally', 'found', 'vaccine', 'cure', 'corona', 'virus', 'president', 'united', 'states', 'america', 'officially', 'make']","['trump', 'announc', 'name', 'vaccin', 'cure', 'corona', 'viru', 'three', 'hour', 'thumb', 'scientist', 'unit', 'state', 'america', 'final', 'found', 'vaccin', 'cure', 'corona', 'viru', 'presid', 'unit', 'state', 'america', 'offici', 'make']",0.0,"{'fear': 0.0, 'anger': 0.0, 'anticip': 0.0, 'trust': 0.2608695652173913, 'surprise': 0.08695652173913043, 'positive': 0.34782608695652173, 'negative': 0.08695652173913043, 'sadness': 0.0, 'disgust': 0.043478260869565216, 'joy': 0.08695652173913043, 'anticipation': 0.08695652173913043}",neutral
royal palace confirms queen elizabeth tests positive for coronavirus ,1,"['royal', 'palace', 'confirms', 'queen', 'elizabeth', 'tests', 'positive', 'coronavirus']","['royal', 'palac', 'confirm', 'queen', 'elizabeth', 'test', 'posit', 'coronaviru']",0.0,"{'fear': 0.0, 'anger': 0.0, 'anticip': 0.0, 'trust': 0.0, 'surprise': 0.0, 'positive': 0.0, 'negative': 0.0, 'sadness': 0.0, 'disgust': 0.0, 'joy': 0.0}",neutral
 royal palace confirms queen elizabeth tests positive for coronavirus ,1,"['royal', 'palace', 'confirms', 'queen', 'elizabeth', 'tests', 'positive', 'coronavirus']","['royal', 'palac', 'confirm', 'queen', 'elizabeth', 'test', 'posit', 'coronaviru']",0.0,"{'fear': 0.0, 'anger': 0.0, 'anticip': 0.0, 'trust': 0.0, 'surprise': 0.0, 'positive': 0.0, 'negative': 0.0, 'sadness': 0.0, 'disgust': 0.0, 'joy': 0.0}",neutral
 oh jess your right the long game royal palace confirms queen elizabeth tests positive for coronavirus ,1,"['oh', 'jess', 'right', 'long', 'game', 'royal', 'palace', 'confirms', 'queen', 'elizabeth', 'tests', 'positive', 'coronavirus']","['oh', 'jess', 'right', 'long', 'game', 'royal', 'palac', 'confirm', 'queen', 'elizabeth', 'test', 'posit', 'coronaviru']",0.0,"{'fear': 0.0, 'anger': 0.0, 'anticip': 0.0, 'trust': 0.0, 'surprise': 0.0, 'positive': 0.0, 'negative': 0.0, 'sadness': 0.0, 'disgust': 0.0, 'joy': 0.0, 'anticipation': 1.0}",approval
in a brief statement the palace said hmq has also tested positive and is currently self isolating at windsor castle royal palace confirms queen elizabeth tests positive for coronavirus leadership newspaper ,1,"['brief', 'statement', 'palace', 'said', 'hmq', 'also', 'tested', 'positive', 'currently', 'self', 'isolating', 'windsor', 'castle', 'royal', 'palace', 'confirms', 'queen', 'elizabeth', 'tests', 'positive', 'coronavirus', 'leadership', 'newspaper']","['brief', 'statement', 'palac', 'said', 'hmq', 'also', 'test', 'posit', 'current', 'self', 'isol', 'windsor', 'castl', 'royal', 'palac', 'confirm', 'queen', 'elizabeth', 'test', 'posit', 'coronaviru', 'leadership', 'newspap']",0.0,"{'fear': 0.0, 'anger': 0.0, 'anticip': 0.0, 'trust': 0.5, 'surprise': 0.0, 'positive': 0.5, 'negative': 0.0, 'sadness': 0.0, 'disgust': 0.0, 'joy': 0.0}",neutral
can someone confirm this royal palace confirms queen elizabeth tests positive for coronavirus ,1,"['someone', 'confirm', 'royal', 'palace', 'confirms', 'queen', 'elizabeth', 'tests', 'positive', 'coronavirus']","['someon', 'confirm', 'royal', 'palac', 'confirm', 'queen', 'elizabeth', 'test', 'posit', 'coronaviru']",0.0,"{'fear': 0.0, 'anger': 0.0, 'anticip': 0.0, 'trust': 0.0, 'surprise': 0.0, 'positive': 0.0, 'negative': 0.0, 'sadness': 0.0, 'disgust': 0.0, 'joy': 0.0}",neutral
geruh tak berbunyi malang tak berbau royal palace confirms queen elizabeth tests positive for coronavirus ucr world news ,1,"['geruh', 'tak', 'berbunyi', 'malang', 'tak', 'berbau', 'royal', 'palace', 'confirms', 'queen', 'elizabeth', 'tests', 'positive', 'coronavirus', 'ucr', 'world', 'news']","['geruh', 'tak', 'berbunyi', 'malang', 'tak', 'berbau', 'royal', 'palac', 'confirm', 'queen', 'elizabeth', 'test', 'posit', 'coronaviru', 'ucr', 'world', 'news']",0.0,"{'fear': 0.0, 'anger': 0.0, 'anticip': 0.0, 'trust': 0.0, 'surprise': 0.0, 'positive': 0.0, 'negative': 0.0, 'sadness': 0.0, 'disgust': 0.0, 'joy': 0.0}",neutral
 s account is temporarily unavailable because it violates the twitter media policy learn more ,1,"['account', 'temporarily', 'unavailable', 'violates', 'twitter', 'media', 'policy', 'learn']","['account', 'temporarili', 'unavail', 'violat', 'twitter', 'media', 'polici', 'learn']",0.0,"{'fear': 0.0, 'anger': 0.0, 'anticip': 0.0, 'trust': 0.6666666666666666, 'surprise': 0.0, 'positive': 0.3333333333333333, 'negative': 0.0, 'sadness': 0.0, 'disgust': 0.0, 'joy': 0.0}",neutral
hala yalanlama yok royal palace confirms queen elizabeth tests positive for coronavirus ,1,"['hala', 'yalanlama', 'yok', 'royal', 'palace', 'confirms', 'queen', 'elizabeth', 'tests', 'positive', 'coronavirus']","['hala', 'yalanlama', 'yok', 'royal', 'palac', 'confirm', 'queen', 'elizabeth', 'test', 'posit', 'coronaviru']",0.0,"{'fear': 0.0, 'anger': 0.0, 'anticip': 0.0, 'trust': 0.0, 'surprise': 0.0, 'positive': 0.0, 'negative': 0.0, 'sadness': 0.0, 'disgust': 0.0, 'joy': 0.0}",neutral
ayuuuu royal palace confirms queen elizabeth tests positive for coronavirus ,1,"['ayuuuu', 'royal', 'palace', 'confirms', 'queen', 'elizabeth', 'tests', 'positive', 'coronavirus']","['ayuuuu', 'royal', 'palac', 'confirm', 'queen', 'elizabeth', 'test', 'posit', 'coronaviru']",0.0,"{'fear': 0.0, 'anger': 0.0, 'anticip': 0.0, 'trust': 0.0, 'surprise': 0.0, 'positive': 0.0, 'negative': 0.0, 'sadness': 0.0, 'disgust': 0.0, 'joy': 0.0}",neutral
bolsominion se esse isolamento vertical n o funcionou vc acha que o seu vai dar certo royal palace confirms queen elizabeth tests positive for coronavirus ,1,"['bolsominion', 'se', 'esse', 'isolamento', 'vertical', 'n', 'funcionou', 'vc', 'acha', 'que', 'seu', 'vai', 'dar', 'certo', 'royal', 'palace', 'confirms', 'queen', 'elizabeth', 'tests', 'positive', 'coronavirus']","['bolsominion', 'se', 'ess', 'isolamento', 'vertic', 'n', 'funcion', 'vc', 'acha', 'que', 'seu', 'vai', 'dar', 'certo', 'royal', 'palac', 'confirm', 'queen', 'elizabeth', 'test', 'posit', 'coronaviru']",0.0,"{'fear': 0.0, 'anger': 0.0, 'anticip': 0.0, 'trust': 0.0, 'surprise': 0.0, 'positive': 0.0, 'negative': 0.0, 'sadness': 0.0, 'disgust': 0.0, 'joy': 0.0}",neutral
 y esto royal palace confirms queen elizabeth tests positive for coronavirus ,1,"['esto', 'royal', 'palace', 'confirms', 'queen', 'elizabeth', 'tests', 'positive', 'coronavirus']","['esto', 'royal', 'palac', 'confirm', 'queen', 'elizabeth', 'test', 'posit', 'coronaviru']",0.0,"{'fear': 0.0, 'anger': 0.0, 'anticip': 0.0, 'trust': 0.0, 'surprise': 0.0, 'positive': 0.0, 'negative': 0.0, 'sadness': 0.0, 'disgust': 0.0, 'joy': 0.0}",neutral
 oo7 royal palace confirms queen elizabeth tests positive for coronavirus ,1,"['oo7', 'royal', 'palace', 'confirms', 'queen', 'elizabeth', 'tests', 'positive', 'coronavirus']","['oo7', 'royal', 'palac', 'confirm', 'queen', 'elizabeth', 'test', 'posit', 'coronaviru']",0.0,"{'fear': 0.0, 'anger': 0.0, 'anticip': 0.0, 'trust': 0.0, 'surprise': 0.0, 'positive': 0.0, 'negative': 0.0, 'sadness': 0.0, 'disgust': 0.0, 'joy': 0.0}",neutral
not even did the queen see this coming royal palace confirms queen elizabeth tests positive for coronavirus ,1,"['even', 'queen', 'see', 'coming', 'royal', 'palace', 'confirms', 'queen', 'elizabeth', 'tests', 'positive', 'coronavirus']","['even', 'queen', 'see', 'come', 'royal', 'palac', 'confirm', 'queen', 'elizabeth', 'test', 'posit', 'coronaviru']",0.0,"{'fear': 0.0, 'anger': 0.0, 'anticip': 0.0, 'trust': 0.0, 'surprise': 0.0, 'positive': 0.0, 'negative': 0.0, 'sadness': 0.0, 'disgust': 0.0, 'joy': 0.0, 'anticipation': 1.0}",neutral
huy parece que gana mirtha royal palace confirms queen elizabeth tests positive for coronavirus ,1,"['huy', 'parece', 'que', 'gana', 'mirtha', 'royal', 'palace', 'confirms', 'queen', 'elizabeth', 'tests', 'positive', 'coronavirus']","['huy', 'parec', 'que', 'gana', 'mirtha', 'royal', 'palac', 'confirm', 'queen', 'elizabeth', 'test', 'posit', 'coronaviru']",0.0,"{'fear': 0.0, 'anger': 0.0, 'anticip': 0.0, 'trust': 0.0, 'surprise': 0.0, 'positive': 0.0, 'negative': 0.0, 'sadness': 0.0, 'disgust': 0.0, 'joy': 0.0}",neutral
tsssssssss chabelo sigue lidereando los momios royal palace confirms queen elizabeth tests positive for coronavirus ,1,"['tsssssssss', 'chabelo', 'sigue', 'lidereando', 'los', 'momios', 'royal', 'palace', 'confirms', 'queen', 'elizabeth', 'tests', 'positive', 'coronavirus']","['tsssssssss', 'chabelo', 'sigu', 'lidereando', 'lo', 'momio', 'royal', 'palac', 'confirm', 'queen', 'elizabeth', 'test', 'posit', 'coronaviru']",0.0,"{'fear': 0.0, 'anger': 0.0, 'anticip': 0.0, 'trust': 0.0, 'surprise': 0.0, 'positive': 0.0, 'negative': 0.0, 'sadness': 0.0, 'disgust': 0.0, 'joy': 0.0}",neutral
long live queen huzzzaaaaa royal palace confirms queen elizabeth tests positive for coronavirus ucr world news ,1,"['long', 'live', 'queen', 'huzzzaaaaa', 'royal', 'palace', 'confirms', 'queen', 'elizabeth', 'tests', 'positive', 'coronavirus', 'ucr', 'world', 'news']","['long', 'live', 'queen', 'huzzzaaaaa', 'royal', 'palac', 'confirm', 'queen', 'elizabeth', 'test', 'posit', 'coronaviru', 'ucr', 'world', 'news']",0.0,"{'fear': 0.0, 'anger': 0.0, 'anticip': 0.0, 'trust': 0.0, 'surprise': 0.0, 'positive': 0.0, 'negative': 0.0, 'sadness': 0.0, 'disgust': 0.0, 'joy': 0.0, 'anticipation': 1.0}",neutral
 3 royal palace confirms queen elizabeth tests positive for coronavirus ,1,"['3', 'royal', 'palace', 'confirms', 'queen', 'elizabeth', 'tests', 'positive', 'coronavirus']","['3', 'royal', 'palac', 'confirm', 'queen', 'elizabeth', 'test', 'posit', 'coronaviru']",0.0,"{'fear': 0.0, 'anger': 0.0, 'anticip': 0.0, 'trust': 0.0, 'surprise': 0.0, 'positive': 0.0, 'negative': 0.0, 'sadness': 0.0, 'disgust': 0.0, 'joy': 0.0}",neutral
 bbc abc royal palace confirms queen elizabeth tests positive for coronavirus ,1,"['bbc', 'abc', 'royal', 'palace', 'confirms', 'queen', 'elizabeth', 'tests', 'positive', 'coronavirus']","['bbc', 'abc', 'royal', 'palac', 'confirm', 'queen', 'elizabeth', 'test', 'posit', 'coronaviru']",0.0,"{'fear': 0.0, 'anger': 0.0, 'anticip': 0.0, 'trust': 0.0, 'surprise': 0.0, 'positive': 0.0, 'negative': 0.0, 'sadness': 0.0, 'disgust': 0.0, 'joy': 0.0}",neutral
 bbc royal palace confirms queen elizabeth tests positive for coronavirus ucr world news ucr world news newspicks ,1,"['bbc', 'royal', 'palace', 'confirms', 'queen', 'elizabeth', 'tests', 'positive', 'coronavirus', 'ucr', 'world', 'news', 'ucr', 'world', 'news', 'newspicks']","['bbc', 'royal', 'palac', 'confirm', 'queen', 'elizabeth', 'test', 'posit', 'coronaviru', 'ucr', 'world', 'news', 'ucr', 'world', 'news', 'newspick']",0.0,"{'fear': 0.0, 'anger': 0.0, 'anticip': 0.0, 'trust': 0.0, 'surprise': 0.0, 'positive': 0.0, 'negative': 0.0, 'sadness': 0.0, 'disgust': 0.0, 'joy': 0.0}",neutral
pandemi yg tidak memilih siapa terjangkiti royal palace confirms queen elizabeth tests positive for coronavirus ,1,"['pandemi', 'yg', 'tidak', 'memilih', 'siapa', 'terjangkiti', 'royal', 'palace', 'confirms', 'queen', 'elizabeth', 'tests', 'positive', 'coronavirus']","['pandemi', 'yg', 'tidak', 'memilih', 'siapa', 'terjangk', 'royal', 'palac', 'confirm', 'queen', 'elizabeth', 'test', 'posit', 'coronaviru']",0.0,"{'fear': 0.0, 'anger': 0.0, 'anticip': 0.0, 'trust': 0.0, 'surprise': 0.0, 'positive': 0.0, 'negative': 0.0, 'sadness': 0.0, 'disgust': 0.0, 'joy': 0.0}",neutral
breaking news royal palace confirms queen elizabeth tests positive for coronavirus ,1,"['breaking', 'news', 'royal', 'palace', 'confirms', 'queen', 'elizabeth', 'tests', 'positive', 'coronavirus']","['break', 'news', 'royal', 'palac', 'confirm', 'queen', 'elizabeth', 'test', 'posit', 'coronaviru']",0.0,"{'fear': 0.0, 'anger': 0.0, 'anticip': 0.0, 'trust': 0.0, 'surprise': 0.0, 'positive': 0.0, 'negative': 0.0, 'sadness': 0.0, 'disgust': 0.0, 'joy': 0.0}",neutral
 cnn royal palace confirms queen elizabeth tests positive for coronavirus ,1,"['cnn', 'royal', 'palace', 'confirms', 'queen', 'elizabeth', 'tests', 'positive', 'coronavirus']","['cnn', 'royal', 'palac', 'confirm', 'queen', 'elizabeth', 'test', 'posit', 'coronaviru']",0.0,"{'fear': 0.0, 'anger': 0.0, 'anticip': 0.0, 'trust': 0.0, 'surprise': 0.0, 'positive': 0.0, 'negative': 0.0, 'sadness': 0.0, 'disgust': 0.0, 'joy': 0.0}",neutral
 omg royal palace confirms queen elizabeth tests positive for coronavirus ,1,"['omg', 'royal', 'palace', 'confirms', 'queen', 'elizabeth', 'tests', 'positive', 'coronavirus']","['omg', 'royal', 'palac', 'confirm', 'queen', 'elizabeth', 'test', 'posit', 'coronaviru']",0.0,"{'fear': 0.0, 'anger': 0.0, 'anticip': 0.0, 'trust': 0.0, 'surprise': 0.0, 'positive': 0.0, 'negative': 0.0, 'sadness': 0.0, 'disgust': 0.0, 'joy': 0.0}",neutral
rainha elizabeth est com covid 19 royal palace confirms queen elizabeth tests positive for coronavirus ,1,"['rainha', 'elizabeth', 'est', 'com', 'covid', '19', 'royal', 'palace', 'confirms', 'queen', 'elizabeth', 'tests', 'positive', 'coronavirus']","['rainha', 'elizabeth', 'est', 'com', 'covid', '19', 'royal', 'palac', 'confirm', 'queen', 'elizabeth', 'test', 'posit', 'coronaviru']",0.0,"{'fear': 0.0, 'anger': 0.0, 'anticip': 0.0, 'trust': 0.0, 'surprise': 0.0, 'positive': 0.0, 'negative': 0.0, 'sadness': 0.0, 'disgust': 0.0, 'joy': 0.0}",neutral
breaking the queen has the virus royal palace confirms queen elizabeth tests positive for coronavirus ucr world news adding her to my prayer list wuhancoronavirus tcot ,1,"['breaking', 'queen', 'virus', 'royal', 'palace', 'confirms', 'queen', 'elizabeth', 'tests', 'positive', 'coronavirus', 'ucr', 'world', 'news', 'adding', 'prayer', 'list', 'wuhancoronavirus', 'tcot']","['break', 'queen', 'viru', 'royal', 'palac', 'confirm', 'queen', 'elizabeth', 'test', 'posit', 'coronaviru', 'ucr', 'world', 'news', 'ad', 'prayer', 'list', 'wuhancoronaviru', 'tcot']",0.0,"{'fear': 0.0, 'anger': 0.0, 'anticip': 0.0, 'trust': 0.0, 'surprise': 0.0, 'positive': 0.0, 'negative': 1.0, 'sadness': 0.0, 'disgust': 0.0, 'joy': 0.0}",desire
ay nooooo royal palace confirms queen elizabeth tests positive for coronavirus ,1,"['ay', 'nooooo', 'royal', 'palace', 'confirms', 'queen', 'elizabeth', 'tests', 'positive', 'coronavirus']","['ay', 'nooooo', 'royal', 'palac', 'confirm', 'queen', 'elizabeth', 'test', 'posit', 'coronaviru']",0.0,"{'fear': 0.0, 'anger': 0.0, 'anticip': 0.0, 'trust': 0.0, 'surprise': 0.0, 'positive': 1.0, 'negative': 0.0, 'sadness': 0.0, 'disgust': 0.0, 'joy': 0.0}",neutral
o rei tem a rainha tem a bailarina n o royal palace confirms queen elizabeth tests positive for coronavirus ,1,"['rei', 'tem', 'rainha', 'tem', 'bailarina', 'n', 'royal', 'palace', 'confirms', 'queen', 'elizabeth', 'tests', 'positive', 'coronavirus']","['rei', 'tem', 'rainha', 'tem', 'bailarina', 'n', 'royal', 'palac', 'confirm', 'queen', 'elizabeth', 'test', 'posit', 'coronaviru']",0.0,"{'fear': 0.0, 'anger': 0.0, 'anticip': 0.0, 'trust': 0.0, 'surprise': 0.0, 'positive': 0.0, 'negative': 0.0, 'sadness': 0.0, 'disgust': 0.0, 'joy': 0.0}",neutral
 20 royal palace confirms queen elizabeth tests positive for coronavirus ,1,"['20', 'royal', 'palace', 'confirms', 'queen', 'elizabeth', 'tests', 'positive', 'coronavirus']","['20', 'royal', 'palac', 'confirm', 'queen', 'elizabeth', 'test', 'posit', 'coronaviru']",0.0,"{'fear': 0.0, 'anger': 0.0, 'anticip': 0.0, 'trust': 0.0, 'surprise': 0.0, 'positive': 0.0, 'negative': 0.0, 'sadness': 0.0, 'disgust': 0.0, 'joy': 0.0}",neutral
 no hay confirmaci n seria royal palace confirms queen elizabeth tests positive for coronavirus ,1,"['hay', 'confirmaci', 'n', 'seria', 'royal', 'palace', 'confirms', 'queen', 'elizabeth', 'tests', 'positive', 'coronavirus']","['hay', 'confirmaci', 'n', 'seria', 'royal', 'palac', 'confirm', 'queen', 'elizabeth', 'test', 'posit', 'coronaviru']",0.0,"{'fear': 0.0, 'anger': 0.0, 'anticip': 0.0, 'trust': 0.0, 'surprise': 0.0, 'positive': 0.0, 'negative': 0.0, 'sadness': 0.0, 'disgust': 0.0, 'joy': 0.0}",neutral
johnson charles elizabeth royal palace confirms queen elizabeth tests positive for coronavirus ,1,"['johnson', 'charles', 'elizabeth', 'royal', 'palace', 'confirms', 'queen', 'elizabeth', 'tests', 'positive', 'coronavirus']","['johnson', 'charl', 'elizabeth', 'royal', 'palac', 'confirm', 'queen', 'elizabeth', 'test', 'posit', 'coronaviru']",0.0,"{'fear': 0.0, 'anger': 0.0, 'anticip': 0.0, 'trust': 0.0, 'surprise': 0.0, 'positive': 0.0, 'negative': 0.0, 'sadness': 0.0, 'disgust': 0.0, 'joy': 0.0}",neutral
 franzo royal palace confirms queen elizabeth tests positive for coronavirus ,1,"['franzo', 'royal', 'palace', 'confirms', 'queen', 'elizabeth', 'tests', 'positive', 'coronavirus']","['franzo', 'royal', 'palac', 'confirm', 'queen', 'elizabeth', 'test', 'posit', 'coronaviru']",0.0,"{'fear': 0.0, 'anger': 0.0, 'anticip': 0.0, 'trust': 0.0, 'surprise': 0.0, 'positive': 0.0, 'negative': 0.0, 'sadness': 0.0, 'disgust': 0.0, 'joy': 0.0}",neutral
 covid covid19 coronavirusupdate royal palace confirms queen elizabeth tests positive for coronavirus ,1,"['covid', 'covid19', 'coronavirusupdate', 'royal', 'palace', 'confirms', 'queen', 'elizabeth', 'tests', 'positive', 'coronavirus']","['covid', 'covid19', 'coronavirusupd', 'royal', 'palac', 'confirm', 'queen', 'elizabeth', 'test', 'posit', 'coronaviru']",0.0,"{'fear': 0.0, 'anger': 0.0, 'anticip': 0.0, 'trust': 0.0, 'surprise': 0.0, 'positive': 0.0, 'negative': 0.0, 'sadness': 0.0, 'disgust': 0.0, 'joy': 0.0}",neutral
 uk royal palace confirms queen elizabeth tests positive for coronavirus ,1,"['uk', 'royal', 'palace', 'confirms', 'queen', 'elizabeth', 'tests', 'positive', 'coronavirus']","['uk', 'royal', 'palac', 'confirm', 'queen', 'elizabeth', 'test', 'posit', 'coronaviru']",0.0,"{'fear': 0.0, 'anger': 0.0, 'anticip': 0.0, 'trust': 0.0, 'surprise': 0.0, 'positive': 0.0, 'negative': 0.0, 'sadness': 0.0, 'disgust': 0.0, 'joy': 0.0}",neutral
eu n o tenho estruturas royal palace confirms queen elizabeth tests positive for coronavirus ,1,"['eu', 'n', 'tenho', 'estruturas', 'royal', 'palace', 'confirms', 'queen', 'elizabeth', 'tests', 'positive', 'coronavirus']","['eu', 'n', 'tenho', 'estrutura', 'royal', 'palac', 'confirm', 'queen', 'elizabeth', 'test', 'posit', 'coronaviru']",0.0,"{'fear': 0.0, 'anger': 0.0, 'anticip': 0.0, 'trust': 0.0, 'surprise': 0.0, 'positive': 0.0, 'negative': 0.0, 'sadness': 0.0, 'disgust': 0.0, 'joy': 0.0}",neutral
a verinha coronada royal palace confirms queen elizabeth tests positive for coronavirus ,1,"['verinha', 'coronada', 'royal', 'palace', 'confirms', 'queen', 'elizabeth', 'tests', 'positive', 'coronavirus']","['verinha', 'coronada', 'royal', 'palac', 'confirm', 'queen', 'elizabeth', 'test', 'posit', 'coronaviru']",0.0,"{'fear': 0.0, 'anger': 0.0, 'anticip': 0.0, 'trust': 0.0, 'surprise': 0.0, 'positive': 0.0, 'negative': 0.0, 'sadness': 0.0, 'disgust': 0.0, 'joy': 0.0}",neutral
walmart to shut down 269 stores including 154 in us abc news via ,1,"['walmart', 'shut', '269', 'stores', 'including', '154', 'us', 'abc', 'news', 'via']","['walmart', 'shut', '269', 'store', 'includ', '154', 'us', 'abc', 'news', 'via']",0.0,"{'fear': 0.0, 'anger': 0.0, 'anticip': 0.0, 'trust': 0.0, 'surprise': 0.0, 'positive': 1.0, 'negative': 0.0, 'sadness': 0.0, 'disgust': 0.0, 'joy': 0.0}",neutral
 walmart says the closing stores represent less than 1 percent of its global square footage and revenue walmart to shut down 269 stores including 154 in us abc news via ,1,"['walmart', 'says', 'closing', 'stores', 'represent', 'less', '1', 'percent', 'global', 'square', 'footage', 'revenue', 'walmart', 'shut', '269', 'stores', 'including', '154', 'us', 'abc', 'news', 'via']","['walmart', 'say', 'close', 'store', 'repres', 'less', '1', 'percent', 'global', 'squar', 'footag', 'revenu', 'walmart', 'shut', '269', 'store', 'includ', '154', 'us', 'abc', 'news', 'via']",0.0,"{'fear': 0.0, 'anger': 0.0, 'anticip': 0.0, 'trust': 0.0, 'surprise': 0.0, 'positive': 1.0, 'negative': 0.0, 'sadness': 0.0, 'disgust': 0.0, 'joy': 0.0}",neutral
 walmart to shut down 269 stores including 154 in us because of coronavirus uh oh they are releasing their bottom feeding customers to shop at other stores argh ,1,"['walmart', 'shut', '269', 'stores', 'including', '154', 'us', 'coronavirus', 'uh', 'oh', 'releasing', 'bottom', 'feeding', 'customers', 'shop', 'stores', 'argh']","['walmart', 'shut', '269', 'store', 'includ', '154', 'us', 'coronaviru', 'uh', 'oh', 'releas', 'bottom', 'feed', 'custom', 'shop', 'store', 'argh']",0.0,"{'fear': 0.0, 'anger': 0.0, 'anticip': 0.0, 'trust': 0.0, 'surprise': 0.0, 'positive': 0.3333333333333333, 'negative': 0.3333333333333333, 'sadness': 0.3333333333333333, 'disgust': 0.0, 'joy': 0.0}",neutral
